datetime,open,high,low,close,volume,adj close
2020-03-16 09:30:00,241.17999267578125,241.19000244140625,240.75999450683594,240.88999938964844,11824012,240.88999938964844
2020-03-16 09:45:00,240.3000030517578,241.0,240.3000030517578,240.42999267578125,310072,240.42999267578125
2020-03-16 09:46:00,237.52000427246094,239.39999389648438,237.36000061035156,239.3800048828125,2878724,239.3800048828125
2020-03-16 09:47:00,239.1699981689453,242.22999572753906,238.0500030517578,240.67999267578125,882313,240.67999267578125
2020-03-16 09:48:00,241.58999633789062,242.88999938964844,241.38999938964844,242.6999969482422,987189,242.6999969482422
2020-03-16 09:49:00,242.5500030517578,242.83999633789062,241.5,241.96499633789062,905269,241.96499633789062
2020-03-16 09:50:00,241.9199981689453,242.92999267578125,241.57000732421875,242.82000732421875,429075,242.82000732421875
2020-03-16 09:51:00,242.48500061035156,242.99000549316406,242.0,242.11000061035156,1128840,242.11000061035156
2020-03-16 09:52:00,242.07000732421875,242.4199981689453,241.61000061035156,242.07000732421875,753183,242.07000732421875
2020-03-16 09:53:00,242.0601043701172,244.0,242.02000427246094,243.44000244140625,1279748,243.44000244140625
2020-03-16 09:54:00,243.4058074951172,245.61000061035156,243.38999938964844,245.5850067138672,1346168,245.5850067138672
2020-03-16 09:55:00,245.5399932861328,246.99000549316406,245.13999938964844,246.75999450683594,1543461,246.75999450683594
2020-03-16 09:56:00,246.72999572753906,246.97000122070312,245.77000427246094,246.0050048828125,1426055,246.0050048828125
2020-03-16 09:57:00,246.00999450683594,246.61000061035156,245.8699951171875,246.47669982910156,1007038,246.47669982910156
2020-03-16 09:58:00,246.49000549316406,247.7899932861328,246.25,246.4499969482422,1114454,246.4499969482422
2020-03-16 09:59:00,246.44000244140625,246.75999450683594,245.5,245.57000732421875,1679634,245.57000732421875
2020-03-16 10:00:00,245.58999633789062,246.0800018310547,244.5164031982422,245.5500030517578,849915,245.5500030517578
2020-03-16 10:01:00,245.5500030517578,245.8800048828125,245.1199951171875,245.16000366210938,616988,245.16000366210938
2020-03-16 10:02:00,245.08999633789062,245.33999633789062,244.5399932861328,244.75,488884,244.75
